Time,Repetition,Trial,HRTF,HRTFidx,azi_target,ele_target,azi_response,ele_response,attenuation_dB,correctionTrial,
12/01/2024 13:32:38,1,77,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,270,30,-103.4145,29.00664,0,0,
12/01/2024 13:32:43,1,78,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,225,-30,-163.8738,-3.481497,0,0,
12/01/2024 13:32:48,1,79,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,315,-30,-155.2377,-42.39037,0,0,
12/01/2024 13:32:52,1,80,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,135,-30,132.1209,-48.51003,0,0,
12/01/2024 13:32:57,1,81,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,225,30,-152.4353,-0.2668786,0,0,
12/01/2024 13:33:01,1,82,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,0,-30,0.2130625,-32.67829,0,0,
12/01/2024 13:33:04,1,83,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,330,0,-32.95964,0.4191812,0,0,
12/01/2024 13:33:08,1,84,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,180,60,179.7736,0.7800927,0,0,
12/01/2024 13:33:12,1,85,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,45,-30,137.3585,-27.53369,0,0,
12/01/2024 13:33:17,1,86,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,90,30,106.8365,1.877948,0,0,
12/01/2024 13:33:21,1,87,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,270,0,-93.83598,-23.41391,0,0,
12/01/2024 13:33:26,1,88,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,270,-30,-125.9647,-33.41017,0,0,
12/01/2024 13:33:30,1,89,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,30,0,43.35087,0.8726766,0,0,
12/01/2024 13:33:34,1,90,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,225,30,-130.5657,18.37083,0,0,
12/01/2024 13:33:39,1,91,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,180,30,179.4692,32.66202,0,0,
12/01/2024 13:33:43,1,92,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,45,30,93.60446,33.30139,0,0,
12/01/2024 13:33:47,1,93,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,60,0,100.0177,-9.878365,0,0,
12/01/2024 13:33:52,1,94,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,315,30,-102.5955,18.97126,0,0,
12/01/2024 13:33:57,1,95,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,150,0,160.3018,18.88003,0,0,
12/01/2024 13:34:02,1,96,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,300,0,-90.49352,-1.930365,0,0,
12/01/2024 13:34:06,1,97,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,315,30,-134.699,-20.12463,0,0,
12/01/2024 13:34:11,1,98,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,0,30,-1.528543,52.37567,0,0,
12/01/2024 13:34:59,2,0,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,0,0,-179.6439,-12.72447,0,0,
12/01/2024 13:35:31,2,1,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,330,0,-151.7108,-0.4788812,0,0,
12/01/2024 13:35:36,2,2,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,135,30,144.6587,20.60099,0,0,
12/01/2024 13:35:40,2,3,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,180,-30,176.0719,-25.74185,0,0,
12/01/2024 13:35:44,2,4,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,330,0,-127.3939,-24.23438,0,0,
12/01/2024 13:35:48,2,5,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,90,60,100.0046,40.58293,0,0,
12/01/2024 13:35:52,2,6,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,150,0,140.9994,-17.97807,0,0,
12/01/2024 13:35:56,2,7,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,30,0,62.76337,0.8800449,0,0,
12/01/2024 13:36:00,2,8,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,60,0,115.5062,-20.13246,0,0,
12/01/2024 13:36:04,2,9,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,0,90,177.601,56.77175,0,0,
12/01/2024 13:36:08,2,10,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,0,0,0.04423466,0.02797646,0,0,
12/01/2024 13:36:11,2,11,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,180,30,6.392705,44.37292,0,0,
12/01/2024 13:36:15,2,12,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,30,0,71.48138,15.56814,0,0,
12/01/2024 13:36:19,2,13,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,270,0,-96.75594,-14.76781,0,0,
12/01/2024 13:36:23,2,14,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,150,0,149.1039,-32.12821,0,0,
12/01/2024 13:36:27,2,15,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,270,60,-96.6979,38.95777,0,0,
12/01/2024 13:36:31,2,16,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,180,0,-178.9226,-5.636108,0,0,
12/01/2024 13:36:36,2,17,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,180,60,172.1496,88.5528,0,0,
12/01/2024 13:36:40,2,18,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,135,30,128.4399,-1.703758,0,0,
12/01/2024 13:36:44,2,19,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,315,30,-138.5991,-18.28383,0,0,
12/01/2024 13:36:48,2,20,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,225,30,-131.4267,-1.483189,0,0,
12/01/2024 13:36:52,2,21,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,45,-30,74.48869,-0.07912937,0,0,
12/01/2024 13:36:56,2,22,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,45,30,91.46173,20.27902,0,0,
12/01/2024 13:37:00,2,23,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,180,60,-2.154496,80.40027,0,0,
12/01/2024 13:37:03,2,24,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,330,0,-48.15821,23.25112,0,0,
12/01/2024 13:37:08,2,25,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,90,0,112.847,0.07912937,0,0,
12/01/2024 13:37:13,2,26,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,300,0,-74.86764,-0.2255535,0,0,
12/01/2024 13:37:17,2,27,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,270,30,-99.09056,37.57338,0,0,
12/01/2024 13:37:22,2,28,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,180,0,179.4883,26.92738,0,0,
12/01/2024 13:37:27,2,29,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,270,60,-84.27429,65.11858,0,0,
12/01/2024 13:37:31,2,30,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,45,-30,123.8232,-39.8524,0,0,
12/01/2024 13:37:36,2,31,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,90,-30,94.29115,-42.05575,0,0,
12/01/2024 13:37:39,2,32,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,90,-30,93.88009,-26.20425,0,0,
12/01/2024 13:37:43,2,33,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,135,-30,145.4254,-30.6944,0,0,
12/01/2024 13:37:47,2,34,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,300,0,-97.96278,12.51123,0,0,
12/01/2024 13:37:52,2,35,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,180,-30,178.523,-18.79251,0,0,
12/01/2024 13:37:56,2,36,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,225,-30,-135.5705,-22.8354,0,0,
12/01/2024 13:38:00,2,37,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,90,30,88.13068,28.9504,0,0,
12/01/2024 13:38:04,2,38,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,270,0,-90.03527,10.30227,0,0,
12/01/2024 13:38:08,2,39,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,45,30,84.739,32.07494,0,0,
12/01/2024 13:38:12,2,40,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,90,-30,96.11195,-35.97235,0,0,
12/01/2024 13:38:15,2,41,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,315,-30,-55.60262,-2.735379,0,0,
12/01/2024 13:38:20,2,42,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,0,60,-177.8452,30.38425,0,0,
12/01/2024 13:38:24,2,43,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,90,30,94.63395,32.91556,0,0,
12/01/2024 13:38:28,2,44,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,270,-30,-101.9601,-32.71907,0,0,
12/01/2024 13:38:32,2,45,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,300,0,-90.20573,-0.2220564,0,0,
12/01/2024 13:38:35,2,46,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,270,0,-95.88641,7.606123,0,0,
12/01/2024 13:38:39,2,47,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,45,30,140.2519,-32.52372,0,0,
12/01/2024 13:38:43,2,48,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,0,-30,0.477244,-32.65098,0,0,
12/01/2024 13:38:46,2,49,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,90,30,97.4762,-0.5740312,0,0,
12/01/2024 13:38:50,2,50,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,135,-30,138.7094,-40.69854,0,0,
12/01/2024 13:38:54,2,51,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,180,60,-121.5139,87.91855,0,0,
12/01/2024 13:38:58,2,52,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,270,60,-153.4487,-5.742556,0,0,
12/01/2024 13:39:02,2,53,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,30,0,159.6276,-7.312281,0,0,
12/01/2024 13:39:05,2,54,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,240,0,-98.42839,0.8919711,0,0,
12/01/2024 13:39:09,2,55,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,135,-30,153.077,-22.88326,0,0,
12/01/2024 13:39:13,2,56,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,0,-30,1.318489,-0.4498048,0,0,
12/01/2024 13:39:16,2,57,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,0,60,-0.7195491,29.22861,0,0,
12/01/2024 13:39:18,2,58,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,315,-30,-145.5408,-20.58274,0,0,
12/01/2024 13:39:24,2,59,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,225,-30,-155.1113,-5.702277,0,0,
12/01/2024 13:39:28,2,60,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,270,-30,-106.0475,-24.7222,0,0,
12/01/2024 13:39:32,2,61,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,60,0,91.83341,0.5977437,0,0,
12/01/2024 13:39:36,2,62,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,135,30,89.35979,12.59471,0,0,
12/01/2024 13:39:41,2,63,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,0,-30,176.2854,39.07824,0,0,
12/01/2024 13:39:45,2,64,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,0,0,1.080465,0.4379019,0,0,
12/01/2024 13:39:47,2,65,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,0,30,0.6199199,26.3037,0,0,
12/01/2024 13:39:51,2,66,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,0,90,-180,43.2025,0,0,
12/01/2024 13:39:55,2,67,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,315,30,-89.16343,57.72138,0,0,
12/01/2024 13:39:59,2,68,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,120,0,130.802,0.7225344,0,0,
12/01/2024 13:40:04,2,69,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,180,-30,-176.515,-2.365792,0,0,
12/01/2024 13:40:08,2,70,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,225,-30,-155.9072,-21.26753,0,0,
12/01/2024 13:40:12,2,71,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,120,0,114.2556,1.900943,0,0,
12/01/2024 13:40:17,2,72,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,0,30,179.728,11.82352,0,0,
12/01/2024 13:40:21,2,73,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,210,0,-153.1514,29.40614,0,0,
12/01/2024 13:40:25,2,74,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,90,0,100.6394,0.2654082,0,0,
12/01/2024 13:40:29,2,75,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,180,30,175.9863,70.05225,0,0,
12/01/2024 13:40:33,2,76,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,225,30,-125.989,16.76004,0,0,
12/01/2024 13:40:37,2,77,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,0,30,0.6558113,1.436813,0,0,
12/01/2024 13:40:40,2,78,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,210,0,-154.5451,-15.0052,0,0,
12/01/2024 13:40:44,2,79,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,90,60,157.9371,-15.23638,0,0,
12/01/2024 13:40:48,2,80,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,0,90,148.8394,88.66431,0,0,
12/01/2024 13:40:53,2,81,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,225,30,-121.61,37.08034,0,0,
12/01/2024 13:40:56,2,82,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,240,0,-129.3701,-9.960933,0,0,
12/01/2024 13:41:00,2,83,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,90,60,150.0551,48.60326,0,0,
12/01/2024 13:41:06,2,84,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,180,30,179.2898,0.2502292,0,0,
12/01/2024 13:41:10,2,85,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,270,-30,-93.82262,-36.77974,0,0,
12/01/2024 13:41:14,2,86,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,120,0,127.423,0.0656106,0,0,
12/01/2024 13:41:18,2,87,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,45,-30,144.0741,-22.05575,0,0,
12/01/2024 13:41:22,2,88,P0000_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,1,150,0,157.0023,18.30404,0,0,
12/01/2024 13:41:26,2,89,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,315,30,-93.61697,16.13906,0,0,
12/01/2024 13:41:31,2,90,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,315,-30,-56.40976,-23.9344,0,0,
12/01/2024 13:41:34,2,91,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,210,0,-145.1837,-18.08943,0,0,
12/01/2024 13:41:38,2,92,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,270,30,-106.1972,31.08204,0,0,
12/01/2024 13:41:42,2,93,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,270,30,-95.48309,26.51479,0,0,
12/01/2024 13:41:46,2,94,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,90,0,98.66167,-1.576443,0,0,
12/01/2024 13:41:50,2,95,P0107_HRIR_SONICOM_Measured_Windowed_NoITD_Scaled.3dti-hrtf.bytes,2,60,0,89.59822,-3.988112,0,0,
12/01/2024 13:41:54,2,96,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,240,0,-127.5992,21.73097,0,0,
12/01/2024 13:41:58,2,97,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,180,0,-178.2538,-0.1769387,0,0,
12/01/2024 13:42:03,2,98,P0107_HRIR_SONICOM_Synthetic_Windowed_NoITD_Scaled.3dti-hrtf.bytes,3,0,60,-179.534,45.46051,0,0,
